soil,infiltration,temperature,humidity,rainfall,ndvi,crop,irrigation_mm
sandy_loam,25,29.922419174272157,46.80197772977856,4.847333226017449,0.5200355148946665,potato,20.006312594793982
clay,4,29.181777359807217,70.37586130431512,17.612641841745337,0.4199502679691681,tomato,5.0
clay_loam,7,29.518485606666605,45.231756338775206,19.076586231843923,0.8170099912700168,maize,5.0
clay_loam,7,37.25263460873252,75.8892291989994,16.597166731480414,0.45427419879308234,potato,13.036633671715084
sandy_loam,25,37.54752886440844,76.99467192646834,16.155414037188837,0.6684048617239471,mustard,5.0
clay_loam,7,32.86612515421897,59.007625713634155,6.480046599281897,0.5670028368505509,potato,19.5988787628542
sandy_loam,25,29.80462100603643,65.31589907797822,14.154420927295238,0.39980625432999817,wheat,5.0
sandy_loam,25,39.84901416360937,77.76362881892928,18.006616277684785,0.3548244304790171,maize,12.913778375983288
sandy_loam,25,33.48108806548542,81.36503607817207,14.14563821186279,0.2566113640299488,chilli,7.611438867328328
clay_loam,7,35.5214966659435,81.57874863679032,16.65953262410873,0.5882605339744943,sugarcane,19.546833884735985
sand,35,24.31510769505986,87.65531170100951,15.332526121058905,0.7854526683340877,maize,5.0
silty_loam,15,20.665283421529573,82.68936298513196,15.364570831086315,0.7084134150466006,wheat,5.0
silty_loam,15,39.47237125017975,59.05169960292056,12.803773255923858,0.48491477617628176,mustard,6.407520632447619
clay,4,37.19005016272592,48.90849539586258,8.639448218658856,0.29488512726077964,chilli,16.733314417637775
clay_loam,7,39.60581884717258,47.81757422375324,3.0425827177658404,0.6586363237307584,tomato,28.208609081443804
sandy_loam,25,24.75678514230529,69.58078295932745,15.393611342023137,0.6351851623619438,mustard,5.0
silty_loam,15,38.21655011355652,84.9155445393381,11.621357298859671,0.8089638017844865,mustard,5.0
silty_loam,15,33.83287353263121,54.68174018933128,0.6529533437581625,0.4809264315905021,maize,29.997156771843116
silty_loam,15,32.91339391020842,50.43348084386603,13.239585928970595,0.2470351798542918,chilli,12.948838845771133
clay_loam,7,25.73697273525385,88.29774889906946,14.797883595454051,0.7921713113811919,tomato,5.0
clay_loam,7,23.159015698330137,78.45465135134259,18.36630943667834,0.36207989485756903,tomato,5.0
silty_loam,15,37.14727794255292,40.568770733866195,4.682558400731807,0.28720981901113696,chilli,21.14943808276419
clay,4,33.24568474683468,55.44633835098712,6.70133139946736,0.42480131825530576,chilli,18.158501393673568
sandy_loam,25,20.811418555038735,65.84245898989415,9.393616544579714,0.28677071243075786,chilli,9.23860346049163
sandy_loam,25,33.074832401699126,76.13345645969554,3.1908538427095023,0.8047133060649247,cotton,17.557336486682406
clay_loam,7,24.22147969146927,53.094260005662015,18.475484814428267,0.6459891476335199,tomato,5.0
clay_loam,7,28.931481992544803,70.29445656224954,17.34351393898113,0.36346287867908733,mustard,5.0
clay,4,27.138736244231154,49.59654260085877,11.604829532784295,0.31936661335318506,wheat,5.0
sandy_loam,25,33.60790842845503,43.26198806909476,4.451906909223986,0.5669393570536241,wheat,16.969627124516986
sand,35,20.70940757099297,68.90895343529748,5.495579179526242,0.5094788582682808,paddy,16.00691231299461
sand,35,33.04997392754493,79.65103239342307,3.118783196925732,0.22262773028381952,soybean,23.865514434893175
sandy_loam,25,26.444404823946424,40.067376056724015,10.946198561275333,0.40291023813665383,wheat,5.0
silty_loam,15,20.21763584640724,62.670939799143724,9.092392353117457,0.3749286536668818,soybean,5.0
sand,35,31.905771530189355,64.36934331903825,12.411815894782022,0.2414075834709555,wheat,9.348205279705313
sand,35,27.903089497130214,45.11409607527496,8.811272906508389,0.28547453664171013,wheat,11.722632381636258
sand,35,32.236555619147694,45.345150537845164,9.98845933991581,0.308311606944512,cotton,14.205324507330053
silty_loam,15,22.621258970145416,86.06015263845117,2.0353488311283563,0.5103567050168918,maize,20.257322367398125
sandy_loam,25,25.051999462183336,61.151357581838354,4.435232813412265,0.5021875363748542,sugarcane,26.088406975715028
silty_loam,15,31.418451288390322,75.6392584194569,4.725067620589359,0.2894739027582601,tomato,21.934673117529545
sand,35,39.87055007025874,47.00351582753602,9.80154486595232,0.5421358108613927,sugarcane,29.366517923367088
sandy_loam,25,38.37759777541644,66.75259570783635,4.062780983254337,0.8332989542592733,tomato,18.25735363808705
sandy_loam,25,36.72595247423966,58.031459153122384,15.959729619092837,0.6416408799911111,soybean,5.0
silty_loam,15,33.05113263659706,57.398159385738026,8.08767946849625,0.41293404619821805,mustard,5.830611384755785
clay,4,28.529513663293887,61.98789454963547,0.28809375328509246,0.2187950457209651,cotton,25.886447148428566
sand,35,36.56236094944117,64.44014797717917,2.589417155174496,0.5607565018666195,sugarcane,37.36673890731239
clay,4,24.01547316333879,78.50634330726497,3.2518933622604784,0.2646472653926465,tomato,21.061337849525515
sand,35,27.319673265773076,51.72620480130296,10.641699843940437,0.6684356720014146,sugarcane,17.91763701294508
clay,4,35.239250883662955,74.97672463791064,2.5689911949352706,0.6786304089945735,chilli,23.287194969392715
clay_loam,7,26.457619243279773,86.56059226683722,6.343330754827667,0.7533843426427724,sugarcane,21.827384056704545
clay_loam,7,27.725851447830145,76.11917593076248,9.262092846907876,0.34914945281905374,sugarcane,23.846452813273824
silty_loam,15,32.544700068667,70.05652360654696,10.479709256360646,0.5133813252501127,soybean,9.902831191063907
clay_loam,7,38.63160368540905,78.57632806113776,11.11727633355442,0.6516503163371042,potato,16.687629784791604
sandy_loam,25,27.443475831172684,57.532871423424005,15.432171153884811,0.25855063260343125,chilli,5.0
sand,35,20.66589172925837,48.73477310840977,0.792687724455523,0.2201214602005146,tomato,21.16503195955861
silty_loam,15,32.006573544072644,47.43543012197328,9.15823395486126,0.582784309201156,potato,18.333694795404003
sandy_loam,25,38.42848145705176,59.26941632633516,12.065599620679837,0.5845674548143408,mustard,6.248827643836947
clay_loam,7,37.01989106248155,81.0248091358273,8.442584619391507,0.8439392453210435,wheat,6.975516334237465
silty_loam,15,34.2448793164269,47.74994156650835,8.533858324321876,0.5604879053726154,paddy,21.959056270914065
clay,4,30.082174157542934,65.26499272875154,13.761220561836314,0.20065102515272423,potato,15.065070284684948
silty_loam,15,20.651077933515644,40.114033548497375,5.475927381823009,0.5586051843334536,chilli,7.741200526918199
clay_loam,7,32.310803587467916,82.63592805860614,8.820465700369589,0.7374762637536032,mustard,5.0
sand,35,21.481193943387016,52.41297584069794,19.242096942387214,0.4797316088140571,wheat,5.0
clay_loam,7,28.802866714205727,47.496107090169836,12.651439132821679,0.4509742872087394,cotton,7.118744630098747
silty_loam,15,21.522940040801352,77.60638630698793,5.519431911634019,0.40238653705748106,tomato,13.771828580211917
clay_loam,7,22.33383823739745,75.21639906074276,0.16389235066456953,0.8424959728639774,tomato,17.75110059839561
silty_loam,15,39.080735489729626,50.44111946871848,17.021266469430472,0.2826269095712102,soybean,8.09903825609344
sandy_loam,25,22.29518512199847,61.37701415453782,10.898639397476199,0.2492348450904279,cotton,9.201275314505036
sandy_loam,25,20.590658363049755,43.61023129661295,17.477208383892442,0.3800642742184078,chilli,5.0
clay_loam,7,30.164288245923128,50.50012832120713,19.467357208668602,0.29091794426833095,potato,5.0
silty_loam,15,35.495649502875494,84.60264489772803,8.228091523275102,0.2677211930096117,wheat,18.111712438981648
clay,4,24.105280248627675,43.742843672773176,15.531839228163289,0.8181391119079504,soybean,5.0
sand,35,20.95529706205862,87.63941832690678,6.659521331967582,0.6571488162239276,soybean,6.5713874473200855
silty_loam,15,23.070945348429724,73.77275482890104,0.06106477236631935,0.7449369750274584,cotton,17.577201836676764
sand,35,26.6961654179057,56.437614917087195,5.511249764955998,0.391365774929589,potato,19.450808954484465
sand,35,25.574720290199885,68.54801804865109,8.57982242796443,0.32770171328897146,paddy,20.600460364622265
sand,35,38.01333479028031,76.39570887308383,7.096152013298653,0.5957693256659615,tomato,19.089369911798947
sand,35,39.12736816123666,58.83061264355429,1.0642869833286395,0.21415751922010773,cotton,29.49889389292043
sandy_loam,25,26.12958460546422,53.95192397236182,16.012473008462134,0.6654749318467432,cotton,5.0
silty_loam,15,29.426614102218075,51.589252114617196,11.773957491145651,0.5819727055932826,soybean,7.173595082361799
sand,35,25.346727968163542,51.946105079461454,1.8128308996353248,0.31031008044780806,tomato,18.38447014121706
sand,35,32.34851445249946,41.7449646259877,8.612591081158872,0.37150847146336263,soybean,15.331987639627375
clay,4,32.969508680475705,53.509472939873646,10.740420864626092,0.5399257595970002,mustard,5.0
sand,35,22.22493500876152,47.83834360402352,9.93201800095024,0.7316522873585454,paddy,9.961006609733554
clay,4,39.628136587365276,42.220866810239436,18.925451270245304,0.4127843294543677,potato,10.12360151787911
silty_loam,15,23.474171692470335,57.792999825194556,1.960450978295638,0.4157769580213708,potato,21.28306638857169
sandy_loam,25,24.110270206940054,88.23460464050112,12.806610519154466,0.25532053435831203,sugarcane,17.869481932096996
clay_loam,7,29.62384890295826,67.19690624771167,12.599790661997822,0.4016521621928153,soybean,5.0
silty_loam,15,28.824229436269203,51.554049137506496,3.5421936758506667,0.2554703613164701,paddy,28.25656638682094
clay,4,33.735492456555775,72.99852357808703,15.233941733022753,0.5893215987059599,mustard,5.0
clay,4,20.737244779552455,79.23723724973095,18.871643168869316,0.5869107784542099,potato,5.0
clay_loam,7,34.249070606108845,48.58071392592073,1.3573994596197925,0.4171572680152691,paddy,36.398093291191465
clay,4,26.56485186258057,52.266955218828535,6.3763763764759585,0.7005288279491482,maize,13.899009915957649
silty_loam,15,30.098829449486697,41.01279382912302,4.05758768938453,0.2876204051165038,mustard,11.572320009708184
sand,35,34.46279728590378,61.40624306029934,12.254700051780956,0.6691016875643172,cotton,7.710872067269591
sand,35,25.60735589611996,66.27021074135567,15.17926679696224,0.5112294875024299,potato,5.0
clay_loam,7,29.181443890915375,80.24915758682266,7.980141966190438,0.7491883605858056,tomato,12.965038102289013
clay_loam,7,35.49883104675709,89.47715570636561,4.339871013836721,0.7225469216372693,maize,18.26502885267373
clay_loam,7,35.92847296046352,80.97160548497405,15.691591771248968,0.610802887871522,wheat,5.0
clay,4,33.25085678725349,78.44685004138773,17.991084789201306,0.786864282913688,wheat,5.0
sandy_loam,25,34.766034380095924,66.00913811096791,10.817776145344737,0.6011407775635684,soybean,6.763785711837473
clay,4,34.46477570585044,75.25745879628077,17.975846433646616,0.4711565652513061,chilli,5.0
silty_loam,15,34.167149916877136,67.87551621150108,13.715290734281314,0.7928519583411648,potato,7.5895876653679535
clay,4,34.428126571777135,57.97756816198418,18.474235023355302,0.6930508616072164,soybean,5.0
sand,35,21.07916467092305,70.92613409117102,10.466562989118016,0.8452375174375475,chilli,5.0
clay,4,38.0421658192525,48.51461160345938,3.3085915124519416,0.5384541514210159,chilli,22.12666084361192
sand,35,34.04899466664791,81.85032425998811,1.611298268238197,0.23825776016916053,potato,33.76761873899514
silty_loam,15,34.245486115707564,67.81870971609521,8.343100392447871,0.7894264414916328,cotton,14.796797440761223
sand,35,36.68899752310437,79.72094454309266,3.0549026203342478,0.3961338356022458,tomato,26.245504126084075
silty_loam,15,35.39324322305299,61.290752933639894,3.2836499982151035,0.3305557065170731,cotton,24.0656372761176
sandy_loam,25,27.731159147583597,44.19938383061349,5.854216100155087,0.6456346562505306,tomato,11.88801228478207
silty_loam,15,33.94825773104641,68.83730141800973,10.479580412401257,0.22490503968853626,soybean,16.69420283784435
sandy_loam,25,22.113189889835823,84.06786717236872,7.695666019162434,0.489013229939156,maize,8.725141982877345
sandy_loam,25,20.586321369389502,48.670655143710064,6.312788860143328,0.34414661514064343,chilli,11.62125581045711
clay,4,32.367720569810054,64.96661640288411,13.03718387606359,0.8019035202434328,soybean,5.0
clay_loam,7,20.4693690049007,71.61278399988089,19.14817071423725,0.35011059055033833,sugarcane,9.395869826320125
silty_loam,15,29.16945181529924,79.48312162119441,14.781941966878087,0.29481246804624456,chilli,5.0
clay,4,33.558565259865304,65.20549468075401,1.008793843304916,0.41427789897153017,mustard,16.856214807963987
clay_loam,7,25.66726725685057,58.12700648781656,4.883504453823373,0.6341908777665022,mustard,5.119608860051758
clay_loam,7,31.518687336088654,73.79591217947488,17.18676149576136,0.27665978213063597,wheat,5.0
clay,4,21.42666117275517,76.12290710339781,14.334339376346712,0.8261784727710162,mustard,5.0
sand,35,20.029311726560586,77.5409516154747,9.692542553992475,0.2902223997460709,soybean,6.77957299732996
clay_loam,7,38.068478988366316,79.24449328685647,18.796560171819884,0.3817643073006327,tomato,9.105850632585039
clay,4,30.999492183915073,89.80457089094529,17.35619306907067,0.3740941423888646,potato,8.813200522526849
sand,35,39.89393178405581,77.7597086513858,19.309607235467862,0.2727555062507432,mustard,5.0
silty_loam,15,25.66218309483198,51.19200661180645,7.1756141170874095,0.2714886128479178,maize,13.713340736853876
sandy_loam,25,20.916564953556684,66.02877404435421,0.3352401505637914,0.4863976919741964,chilli,12.871093474575758
sandy_loam,25,34.571311999488195,54.296317844886815,19.627575211888583,0.26072577195566427,sugarcane,18.938996876964257
silty_loam,15,24.121124403321723,77.37267425720317,2.671798090015274,0.41377166582807334,mustard,6.632118679878383
clay_loam,7,20.381841161534236,72.96399168080077,10.899637603367688,0.6950557109072987,sugarcane,15.017329041822535
sand,35,34.420645943654534,89.26308362212893,1.7132476076457093,0.5470632511769462,tomato,25.09829916612564
clay,4,28.80167013736127,58.77637806704782,0.26381922476842457,0.7460205621677491,potato,22.987311509905545
clay_loam,7,20.40162258312478,44.443709320150234,15.129141110658066,0.6782588028779029,cotton,5.0
clay,4,24.150872234622177,42.94426848931854,4.4644591825458395,0.6967880332292054,potato,13.222209482163816
silty_loam,15,33.1555510654878,83.19554300608436,5.517605057286115,0.7784575813236432,tomato,14.797667952849968
silty_loam,15,39.04572831817421,80.67212109476915,5.57032235866056,0.41783483333778504,tomato,27.265889725425644
sand,35,35.64926418406385,76.84449423914546,0.9557953663687568,0.7968029054274455,maize,25.342413197259308
sandy_loam,25,24.277112189238025,82.5923765048918,5.720221929374896,0.8202336227075988,wheat,5.0
clay_loam,7,25.626121705824097,42.54365679939357,19.208209787803476,0.40505005219103785,maize,5.0
silty_loam,15,27.88229528566343,68.85517573214125,0.16016629852198427,0.3154700150933831,paddy,32.08507942519137
sandy_loam,25,39.498867806498474,54.39117129200067,4.733564908147252,0.357122601170452,mustard,15.910110417881526
clay_loam,7,34.301715586912636,71.92633118500466,11.636939667441478,0.2057857277212056,wheat,10.218519232822093
clay,4,36.24360214674069,85.85977734686138,9.4173279238668,0.674979301334593,potato,16.536086632073207
sandy_loam,25,28.440571956411077,47.027413169693595,0.07541759896026123,0.3986894495500959,wheat,16.542622082812716
clay,4,37.14997426458693,49.75274135360129,2.5661849456694097,0.781011629361142,sugarcane,38.02174992954592
silty_loam,15,36.29546402795977,46.35686645490161,7.9735542943709925,0.7632213988352108,maize,14.563753221766728
silty_loam,15,27.338208097948367,63.56539911231561,14.797887124793672,0.6611647643180723,wheat,5.0
silty_loam,15,34.26390849423467,60.83855350833758,16.331353012242904,0.34906198248562437,soybean,5.0
sandy_loam,25,35.60341145363921,69.07307636002099,10.310218865872464,0.7276779655033636,tomato,10.442341985790934
clay_loam,7,34.51936192233788,40.522967239753086,0.20149871852852996,0.7335393680812796,chilli,23.342011189279688
clay_loam,7,23.280952706848915,66.51954074064284,0.9272164522100002,0.5090758362340311,wheat,12.667597976537339
clay,4,28.12189986002267,83.65722360649059,0.8998600577580573,0.7957842134869111,maize,21.91600796013554
sand,35,30.53368380782164,73.70498622313139,13.379149296015573,0.3203135860645129,sugarcane,22.702773280362305
clay,4,26.19020072199478,59.92621918528383,18.01744656850514,0.4600087034422708,tomato,5.0
clay,4,24.533195929446542,77.83646515855088,0.42806435574141544,0.3284332917192635,cotton,18.957794280617595
sand,35,25.80151424059975,83.39038988372482,3.164763592330073,0.5959289052557387,mustard,5.75388966232026
sandy_loam,25,29.277026698295074,46.892757006834756,16.082376026822224,0.35736164330363995,tomato,7.664603312589854
clay,4,29.434349588649543,54.081719560999936,10.421507926074842,0.25023596422354316,maize,17.187069706213787
clay,4,22.77383984762356,43.973539072080165,6.560863677055613,0.4732557600250402,potato,14.861896523315572
silty_loam,15,34.851827465873036,87.35925354178647,16.41939260452808,0.3916359117207997,tomato,7.527169625974956
sandy_loam,25,39.56549211369221,42.72321225658523,18.019347240742334,0.6360887432930932,soybean,5.0
silty_loam,15,27.620371147951424,52.210242253129856,17.794643374663483,0.39612133141111927,wheat,5.0
clay,4,33.17701672414838,55.69675014817381,6.570201957750519,0.6697791395391053,tomato,18.68237265082209
clay_loam,7,32.714929418606616,56.1359392087583,14.444171258870998,0.25344918378686615,cotton,12.101912221401173
sandy_loam,25,20.459163550562312,82.78355290792585,9.831585908708526,0.28318467420782467,potato,10.496002282578775
clay_loam,7,38.605102675450425,58.22413079007504,17.09446607640537,0.41934885493393725,maize,12.976802736603563
sand,35,32.86559820771697,69.18959131602392,14.31062509751669,0.7173564711873888,mustard,5.0
sand,35,23.302929778647204,70.58084836676429,8.082582951187174,0.7740179215440934,soybean,5.0
sand,35,20.1310356697387,61.7875747386601,13.440498407623389,0.6691987836891331,mustard,5.0
sandy_loam,25,36.642984112189865,41.25814192986212,17.651889308564495,0.5089698466369015,chilli,5.0
silty_loam,15,39.71651643157821,72.8742584679431,12.493426453329743,0.2504669502995047,maize,18.870612158936538
sandy_loam,25,36.39073560868606,44.0763775856479,7.244273375538237,0.24149888394619518,potato,24.511921104595622
clay_loam,7,25.838716914360603,52.67160698255808,16.350764000305542,0.8240829922453135,sugarcane,11.250416526215922
clay_loam,7,33.14348291792575,56.36931074579885,9.162144111140776,0.28312983935409314,mustard,10.319484839383628
sandy_loam,25,39.04518539642153,57.2083527205859,13.83944118042283,0.7311831144269079,tomato,7.553462157334314
clay_loam,7,24.228236170924625,46.261512673712886,19.355824686015616,0.5054521834168175,chilli,5.0
silty_loam,15,35.84145830642088,82.67262887326031,15.387535022162817,0.5665385498053848,chilli,5.0
clay,4,22.594456966311046,48.19947133207957,13.278934687273845,0.7966559413613523,cotton,5.0
clay,4,35.724083004400484,45.12022262671011,19.221228279329107,0.5107572955998216,potato,6.18382193921446
sand,35,30.425507889072925,43.30945312640634,1.4535568891937523,0.5477966113751318,wheat,15.380229049387976
clay,4,23.825670880477755,63.99344292094969,17.899010559882083,0.4884327882547843,mustard,5.0
sandy_loam,25,23.811217020941402,53.48165642680193,8.63478499749138,0.4339493385973835,paddy,18.346773855544793
sand,35,27.16749216625302,64.2629499038906,8.810604605049747,0.7556720910403132,soybean,7.347826797219399
silty_loam,15,36.966312153907886,70.02391797919587,14.692829155100064,0.5226683865700597,cotton,9.633207566983621
sandy_loam,25,24.686750664492607,81.6928300938553,4.404715417436835,0.24122968615009444,soybean,12.18432541596754
sandy_loam,25,31.92280931575778,54.876191236452115,6.035477841720276,0.5741935735054511,chilli,16.28811159394256
clay_loam,7,20.652474208532805,73.77135911697832,5.527516999352178,0.4434080254901204,maize,10.177826232473333
clay,4,33.896135344537186,53.11357495823927,8.507902899908641,0.4290187234884813,paddy,22.48778389023783
sandy_loam,25,38.725216737952536,89.87206236875895,10.625024025219505,0.6540662513580411,paddy,21.23387243326103
silty_loam,15,36.91062824916743,65.82995327631093,17.908281815414124,0.27242870031847033,paddy,18.883000629203558
silty_loam,15,39.26309222722784,89.79390072342827,13.87875686995337,0.5674398157771101,wheat,8.61369644503972
clay,4,37.08258364184916,65.85294106044493,12.575394415802332,0.4879688772814781,cotton,11.38323500714312
clay_loam,7,20.13574490589334,59.53970224142985,17.464847653293077,0.4463082865318143,mustard,5.0
sandy_loam,25,22.27857536372992,69.88006729316128,9.55600263906087,0.7543672756750293,soybean,5.0
clay_loam,7,22.755629975803718,78.61876022478971,19.130278518973434,0.6622808457122868,tomato,5.0
clay_loam,7,21.548102046167394,68.51082392519777,3.9815548831339975,0.7055672760877971,cotton,9.124497646587919
clay,4,36.6036780980735,48.47275923702063,8.543676974205903,0.6655856207055466,soybean,12.838176788509644
sand,35,34.517851726757996,89.03483742843855,5.678147963868301,0.7983675109074386,sugarcane,27.239215209132517
clay,4,39.249929725981836,50.538325751586854,11.861411893999541,0.3545223295944613,soybean,14.992929562547541
sand,35,26.04731803677994,50.52885079645396,16.230691177350153,0.7116807951369268,tomato,5.0
clay,4,32.725960422764885,51.79930121702932,7.911714554098388,0.6858202614695853,sugarcane,25.965655366799503
clay_loam,7,38.261201013016354,84.50917109762128,7.417418600722727,0.5029472075922924,soybean,20.078068583639123
sand,35,39.1699187331661,45.38247100816845,15.827501075273524,0.20228904810562928,chilli,13.691220711816086
silty_loam,15,35.14884538637423,67.98799784158766,4.997335288496028,0.24128460669240295,maize,23.215590419305773
clay_loam,7,33.498297935012104,70.68820456589037,2.4047456574980464,0.5561673986708542,sugarcane,37.566162877252175
clay_loam,7,29.720463490036558,59.12907150020309,0.507443621194501,0.21681935191766313,cotton,24.972497587397726
sandy_loam,25,27.675767188845093,66.59258077352729,4.061004820852432,0.34928020761282563,maize,21.971762383395273
clay_loam,7,22.484123979293475,51.7269958134041,7.9271790805215225,0.71001937284351,cotton,5.0
sandy_loam,25,23.861706114795123,73.59611077936273,18.422149703117448,0.5308291186230445,tomato,5.0
sandy_loam,25,23.419281950864,51.80478761161056,18.912404040750474,0.6165214620541117,potato,5.0
sandy_loam,25,36.901149379905604,56.65693771161362,0.5357968267579238,0.504359911678375,maize,29.9589747682424
clay_loam,7,27.410517909095084,79.98848158779296,19.326738714315685,0.4397857901423609,cotton,5.0
clay,4,24.21233056517803,54.965702993783424,18.320722280662224,0.7401873875837044,cotton,5.0
sand,35,24.18874199302318,66.8804412578123,5.722237814245736,0.5769452445055916,sugarcane,27.828183542487224
sandy_loam,25,23.794996438394378,46.13533720882113,4.331151837988125,0.5524057902367678,potato,17.895935567225933
clay_loam,7,32.27549096643263,76.68215679960025,19.309266493947273,0.6646098947601699,sugarcane,12.769817968800998
sandy_loam,25,36.03994735782275,45.140779569076756,12.0269093901484,0.7507399610485141,mustard,5.0
silty_loam,15,38.92438728727081,59.456001893348564,17.797769010940844,0.26601667566349324,soybean,10.081943058260284
silty_loam,15,23.39227414486035,69.93139905599753,6.4082102456387595,0.547981656780381,paddy,17.8617183542389
clay_loam,7,29.63062973329336,66.21762963271445,8.341077904739754,0.5547687767337925,chilli,8.642097405991107
silty_loam,15,36.24872176272412,77.13051222905823,15.576307252627855,0.5653004619739399,maize,9.640973406610398
clay,4,38.91852796263532,55.29120729109207,18.76724565660759,0.4146180274730352,cotton,5.0
clay,4,32.104166476319406,59.14673463530268,4.756787597158178,0.27514332096334715,cotton,18.540468321743504
sandy_loam,25,30.149337682906115,58.01435753949791,3.08432510059913,0.7097588099951662,chilli,18.16331605375509
clay_loam,7,21.538183132019224,89.41245187451213,14.090400050974301,0.49528747296097164,cotton,5.0
silty_loam,15,38.78920840808869,76.30846445022615,2.197643310065722,0.27950991228673205,potato,35.97804790969906
clay_loam,7,35.65309938413667,59.9825262716621,1.857325469005091,0.6926709038016853,soybean,21.084163040652296
clay_loam,7,26.77242138591126,72.04276933893374,6.3908467719947755,0.5420308897229279,chilli,8.627026498625096
clay_loam,7,20.559483546545543,74.11912765625232,18.03074190361983,0.2953872946722258,sugarcane,11.178568301616583
sandy_loam,25,27.076635747117557,77.5514560024114,8.613439431689926,0.7407992092039717,maize,10.53097855756754
clay,4,37.210101781861084,46.74990794466814,2.2523511203761704,0.5367523583849342,cotton,25.579375925418635
sand,35,34.12854879965181,52.96730174866405,1.08633369136105,0.3425396477321113,mustard,19.95425737733135
sandy_loam,25,35.77293299168674,72.81692245473187,10.032098271956862,0.2747259042629534,sugarcane,29.906318008763336
silty_loam,15,37.79502114524337,78.74133057936493,8.927263434243214,0.2852769843973099,maize,21.638278364286872
clay_loam,7,25.12440487585277,78.37878284990015,15.654088600117191,0.7644972638934668,cotton,5.0
sandy_loam,25,27.09749905849847,56.975115194650286,10.95981470586246,0.4441347014859257,tomato,8.624624254765736
clay_loam,7,36.35974053502454,73.33347123500083,0.1914896156298007,0.4367324165258276,wheat,27.007754731068843
clay,4,22.07998905887903,47.79570257922109,4.387011721255378,0.4955020995864113,maize,14.423098070300313
sandy_loam,25,33.36495803088524,50.472806630600054,0.3099895492332938,0.3913497344473651,cotton,24.454658252479643
sand,35,37.274813611508165,50.08804515591365,5.2822329840073,0.49917409443431854,potato,23.70397315079424
sand,35,39.218766936572365,83.38677918116927,9.772176336070014,0.23971690347117236,cotton,22.629077727819865
silty_loam,15,29.783868348309795,58.633070593647346,10.457585145341792,0.47748720583928683,tomato,10.898223412289827
sandy_loam,25,36.25194207839036,40.78264722949154,7.3738331957696985,0.28004506010056074,tomato,23.74285795112822
silty_loam,15,37.17242203958867,48.871628381976834,4.0324712703244465,0.6086607524159214,tomato,25.111813583804263
sandy_loam,25,21.93281610258563,53.23950394141349,19.05176498567395,0.3005341035495924,paddy,5.0
sand,35,37.871732319072514,43.92303087439202,8.902031638476242,0.5775574843863344,mustard,11.030955211212854
silty_loam,15,32.08396598340512,64.23775248779499,0.9121035623774376,0.703178205563193,mustard,14.834302240246018
clay_loam,7,22.23019171026763,87.45602847524377,6.2797131093222465,0.2598018170941655,potato,19.094680660800904
clay,4,30.65408033686127,59.28484431950869,18.831875768092612,0.35634744361891724,maize,5.0
clay,4,29.69987772837279,42.79340764040649,9.868522746975652,0.5993490321465929,sugarcane,24.49120673496825
clay_loam,7,30.60679359123391,80.92680395504604,9.15418624294962,0.6830375503356029,potato,13.786091279640114
sandy_loam,25,38.227588319302725,50.602042508557815,4.330519872760783,0.7899122527459126,mustard,9.426099460248057
sand,35,23.631877617429378,45.90467669572859,9.199541414628944,0.7938734729574188,soybean,5.0
sandy_loam,25,37.85646248414231,42.368746519144025,9.592986532621769,0.30964841494602013,potato,24.639647865461352
sandy_loam,25,20.264278222435866,44.35964252839812,16.206482679209945,0.2437876413590776,tomato,5.0
sand,35,29.07215468179907,71.45287139751923,14.762891051548534,0.2794390008307952,mustard,5.0
clay_loam,7,33.98117931246727,52.12604590270083,15.525035063173183,0.8005797354356496,tomato,5.0
clay_loam,7,25.84414398444685,62.337966391548306,15.861903054870055,0.4309714064615867,maize,5.0
clay,4,36.929426777825164,82.5540446453283,18.865332789650935,0.6571372499128767,paddy,10.443704493723473
clay,4,30.083556434508324,74.53299672602826,19.62983889568761,0.2397080888759526,potato,5.0
clay,4,37.41097818514433,73.62955702951737,19.706438084264736,0.7443170618956501,paddy,7.52502425781185
sand,35,29.545414553085326,45.87163651894805,16.23185926047246,0.37631726316094954,potato,10.347184242377512
silty_loam,15,30.84334655180279,77.28617116319236,7.20216114628716,0.5259926868187441,paddy,21.721732768314514
silty_loam,15,33.74996704814323,69.03360938368257,13.035423880076095,0.23390180632376956,mustard,7.007034434035988
sandy_loam,25,27.614313018375256,89.02467482230733,18.959655753307413,0.2222478187877186,sugarcane,16.623109967730166
sandy_loam,25,29.478621648435396,45.672331691214964,0.5298036317049948,0.6578924962223469,wheat,16.792987730194707
silty_loam,15,28.272274589240247,50.477125796295,8.908687532084832,0.6811147828472941,maize,11.943404783528374
clay,4,30.75799104807645,68.59877628295709,16.075512349113847,0.2496391233623902,potato,11.15708696090568
clay,4,28.778620106883523,43.92810258968976,12.941178347259235,0.22672333063210176,chilli,10.757859161337525
clay,4,30.69938172962167,68.97561885404582,1.673216934046744,0.7104856526088281,cotton,16.962725245182025
sandy_loam,25,21.349209327531582,70.48208658406783,6.443308524516842,0.32382558677123996,sugarcane,23.782225772757677
clay_loam,7,39.033448855617635,67.42171683761845,17.039077445803734,0.3074597979692645,wheat,5.200560792386291
sand,35,25.263605980538628,54.243998163578354,3.9519817477650943,0.3447420153630463,chilli,17.57230782707252
clay_loam,7,27.970634689697203,46.397258349736724,12.634355407933924,0.4712856936333486,cotton,8.430504728372433
